Date,y,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
31/03/2018,1531,17,17.3,36,3.4,1722,2,0.8,0,0,Spring,No Holiday,Yes
31/03/2018,1391,18,16.6,33,2.6,1867,0.2,0.48,0,0,Spring,No Holiday,Yes
31/03/2018,1025,19,15.3,41,2,1751,2.1,0.08,0,0,Spring,No Holiday,Yes
31/03/2018,972,20,14,45,1.6,1729,2.2,0,0,0,Spring,No Holiday,Yes
31/03/2018,1010,21,13.3,48,1.6,1582,2.5,0,0,0,Spring,No Holiday,Yes
31/03/2018,922,22,12.8,52,1.5,1616,3.1,0,0,0,Spring,No Holiday,Yes
31/03/2018,655,23,12.4,63,1.3,1201,5.5,0,0,0,Spring,No Holiday,Yes
21/04/2018,707,0,16.3,59,0.2,756,8.2,0,0,0,Spring,No Holiday,Yes
21/04/2018,628,1,15.5,60,1.1,658,7.7,0,0,0,Spring,No Holiday,Yes
21/04/2018,436,2,14.7,63,1.8,611,7.7,0,0,0,Spring,No Holiday,Yes
21/04/2018,307,3,14.2,62,1.4,583,7,0,0,0,Spring,No Holiday,Yes
21/04/2018,166,4,13.6,67,1.6,521,7.5,0,0,0,Spring,No Holiday,Yes
21/04/2018,122,5,13,70,0.5,385,7.6,0,0,0,Spring,No Holiday,Yes
21/04/2018,184,6,12.3,67,0.5,483,6.3,0,0,0,Spring,No Holiday,Yes
21/04/2018,324,7,12.5,68,1.1,457,6.7,0.22,0,0,Spring,No Holiday,Yes
21/04/2018,600,8,14.6,54,0.9,431,5.3,0.89,0,0,Spring,No Holiday,Yes
21/04/2018,647,9,18.1,33,1.1,512,1.5,1.61,0,0,Spring,No Holiday,Yes
21/04/2018,702,10,20.6,24,2,950,-0.7,2.29,0,0,Spring,No Holiday,Yes
21/04/2018,872,11,23.1,19,2,1172,-1.8,2.85,0,0,Spring,No Holiday,Yes
21/04/2018,1130,12,24.3,14,3.3,1701,-4.9,3.19,0,0,Spring,No Holiday,Yes
21/04/2018,1315,13,24.6,10,2.7,2000,-9,3.31,0,0,Spring,No Holiday,Yes
21/04/2018,1511,14,25,14,3.8,1858,-4.3,3.29,0,0,Spring,No Holiday,Yes
21/04/2018,1730,15,25,13,4.1,2000,-5.3,2.98,0,0,Spring,No Holiday,Yes
21/04/2018,1942,16,24.8,13,3.3,1955,-5.5,2.5,0,0,Spring,No Holiday,Yes
21/04/2018,2032,17,23.2,12,3.6,2000,-7.8,1.69,0,0,Spring,No Holiday,Yes
21/04/2018,1986,18,22.2,11,3,2000,-9.7,0.98,0,0,Spring,No Holiday,Yes
21/04/2018,1711,19,20.7,15,2,2000,-6.9,0.34,0,0,Spring,No Holiday,Yes
21/04/2018,1581,20,19.1,18,1.2,2000,-5.8,0,0,0,Spring,No Holiday,Yes
21/04/2018,1491,21,17.8,21,1.2,2000,-4.8,0,0,0,Spring,No Holiday,Yes
21/04/2018,1292,22,16.7,28,1,1996,-1.9,0,0,0,Spring,No Holiday,Yes
21/04/2018,988,23,16,33,0.5,1996,-0.2,0,0,0,Spring,No Holiday,Yes
22/04/2018,826,0,15.9,35,0.3,1995,0.4,0,0,0,Spring,No Holiday,Yes
22/04/2018,578,1,15.9,39,0.2,2000,1.9,0,0,0,Spring,No Holiday,Yes
22/04/2018,410,2,15.4,41,0.5,1319,2.1,0,0,0,Spring,No Holiday,Yes
22/04/2018,289,3,15.2,31,0.3,2000,-1.8,0,0,0,Spring,No Holiday,Yes
22/04/2018,192,4,14.9,35,0.8,2000,-0.4,0,0,0,Spring,No Holiday,Yes
22/04/2018,136,5,14.8,38,0.6,2000,0.5,0,0,0,Spring,No Holiday,Yes
22/04/2018,155,6,14.6,42,0.5,2000,1.8,0,0,0,Spring,No Holiday,Yes
22/04/2018,278,7,15,41,0.3,2000,1.8,0.12,0,0,Spring,No Holiday,Yes
22/04/2018,429,8,16.3,40,0.8,1982,2.6,0.25,0,0,Spring,No Holiday,Yes
22/04/2018,247,9,16.9,45,0.9,1958,4.8,0.27,0,0,Spring,No Holiday,Yes
22/04/2018,486,10,16.3,62,0.8,1639,8.9,0.27,0.3,0,Spring,No Holiday,Yes
22/04/2018,424,11,17.4,54,0.9,1840,7.9,0.51,0,0,Spring,No Holiday,Yes
22/04/2018,631,12,18.9,44,0.9,1910,6.3,0.75,0,0,Spring,No Holiday,Yes
22/04/2018,842,13,20.5,35,1.1,2000,4.4,1.13,0,0,Spring,No Holiday,Yes
22/04/2018,384,14,20.7,32,1.5,1996,3.3,0.69,0,0,Spring,No Holiday,Yes
22/04/2018,234,15,19.6,44,2.4,1885,7,0.47,0.2,0,Spring,No Holiday,Yes
22/04/2018,103,16,19.1,52,0.9,1583,9,0.37,0,0,Spring,No Holiday,Yes
22/04/2018,46,17,17.9,65,1.2,965,11.2,0.13,1,0,Spring,No Holiday,Yes
22/04/2018,63,18,16.1,73,1.3,1298,11.2,0.11,0.5,0,Spring,No Holiday,Yes
22/04/2018,32,19,15.2,64,1.7,1185,8.4,0.02,0.5,0,Spring,No Holiday,Yes
22/04/2018,12,20,13.3,80,1.8,821,9.9,0,1.5,0,Spring,No Holiday,Yes
22/04/2018,24,21,12,86,2.3,681,9.7,0,2.5,0,Spring,No Holiday,Yes
22/04/2018,13,22,11.6,89,2,469,9.8,0,4,0,Spring,No Holiday,Yes
22/04/2018,18,23,11.3,94,1.6,368,10.3,0,3,0,Spring,No Holiday,Yes
23/04/2018,81,0,10.7,94,2.6,477,9.7,0,2,0,Spring,No Holiday,Yes
23/04/2018,41,1,10.6,87,2.3,1523,8.5,0,0.1,0,Spring,No Holiday,Yes
23/04/2018,21,2,10.2,90,2.2,490,8.6,0,0.9,0,Spring,No Holiday,Yes
23/04/2018,8,3,9.9,93,2.3,990,8.8,0,0.5,0,Spring,No Holiday,Yes
23/04/2018,2,4,9.5,95,2.4,410,8.7,0,3.5,0,Spring,No Holiday,Yes
23/04/2018,6,5,9.2,95,2.3,404,8.4,0,2.5,0,Spring,No Holiday,Yes
23/04/2018,5,6,9.1,95,2.7,373,8.3,0,7,0,Spring,No Holiday,Yes
23/04/2018,17,7,9,95,2.3,294,8.2,0,6,0,Spring,No Holiday,Yes
23/04/2018,25,8,8.8,95,2.8,519,8,0.03,5,0,Spring,No Holiday,Yes
23/04/2018,9,9,8.5,95,2.6,447,7.7,0.1,8,0,Spring,No Holiday,Yes
23/04/2018,12,10,8.6,95,2.5,578,7.8,0.2,4,0,Spring,No Holiday,Yes
23/04/2018,10,11,8.9,91,2.2,437,7.5,0.29,1.5,0,Spring,No Holiday,Yes
23/04/2018,10,12,9,96,1.9,481,8.3,0.43,5.5,0,Spring,No Holiday,Yes
23/04/2018,11,13,9.3,95,2.3,419,8.5,0.4,2.5,0,Spring,No Holiday,Yes
23/04/2018,17,14,9.4,96,2.6,304,8.7,0.39,4,0,Spring,No Holiday,Yes
23/04/2018,14,15,9.5,96,2.2,350,8.8,0.31,1.5,0,Spring,No Holiday,Yes
23/04/2018,41,16,9.6,96,1.7,1409,8.9,0.23,1,0,Spring,No Holiday,Yes
23/04/2018,42,17,9.4,95,1.9,660,8.6,0.11,0.5,0,Spring,No Holiday,Yes
23/04/2018,39,18,9.4,96,1.9,600,8.7,0.07,1,0,Spring,No Holiday,Yes
23/04/2018,50,19,9.4,95,1.8,531,8.6,0.03,1.5,0,Spring,No Holiday,Yes
23/04/2018,37,20,9.4,95,1.6,740,8.6,0,1,0,Spring,No Holiday,Yes
23/04/2018,82,21,9.4,94,2.1,869,8.4,0,1.5,0,Spring,No Holiday,Yes
23/04/2018,164,22,9.6,90,1.9,2000,8,0,0,0,Spring,No Holiday,Yes
23/04/2018,233,23,9.8,87,1.9,2000,7.7,0,0,0,Spring,No Holiday,Yes
24/04/2018,213,0,9.8,86,1.3,2000,7.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,157,1,10.1,83,1.6,2000,7.3,0,0,0,Spring,No Holiday,Yes
24/04/2018,68,2,10.1,83,1.4,2000,7.3,0,0.1,0,Spring,No Holiday,Yes
24/04/2018,35,3,9.6,94,1.3,523,8.6,0,2.4,0,Spring,No Holiday,Yes
24/04/2018,34,4,9.5,94,1.2,2000,8.5,0,0.5,0,Spring,No Holiday,Yes
24/04/2018,77,5,9.4,93,1.3,2000,8.3,0,0,0,Spring,No Holiday,Yes
24/04/2018,262,6,9.6,87,2,2000,7.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,751,7,9.8,84,1.3,2000,7.2,0.04,0,0,Spring,No Holiday,Yes
24/04/2018,1502,8,10.5,79,1.3,2000,7,0.29,0,0,Spring,No Holiday,Yes
24/04/2018,814,9,12,71,1.4,2000,6.8,0.92,0,0,Spring,No Holiday,Yes
24/04/2018,638,10,12.9,68,1.3,2000,7.1,0.97,0,0,Spring,No Holiday,Yes
24/04/2018,710,11,14.1,62,1.6,2000,6.9,1.08,0,0,Spring,No Holiday,Yes
24/04/2018,925,12,15.2,57,1.9,2000,6.7,1.33,0,0,Spring,No Holiday,Yes
24/04/2018,923,13,15.9,53,2.1,2000,6.3,1.54,0,0,Spring,No Holiday,Yes
24/04/2018,942,14,16,52,1.7,2000,6.1,1.22,0,0,Spring,No Holiday,Yes
24/04/2018,971,15,16.1,52,1.5,2000,6.2,0.93,0,0,Spring,No Holiday,Yes
24/04/2018,1118,16,15.5,52,1.7,2000,5.6,0.7,0,0,Spring,No Holiday,Yes
24/04/2018,1462,17,15.1,52,1.9,2000,5.3,0.64,0,0,Spring,No Holiday,Yes
24/04/2018,2318,18,14.1,43,1.6,2000,1.6,0.36,0,0,Spring,No Holiday,Yes
24/04/2018,1580,19,13.3,37,1.2,2000,-1.1,0.12,0,0,Spring,No Holiday,Yes
24/04/2018,1332,20,12.6,49,0.8,2000,2.1,0,0,0,Spring,No Holiday,Yes
24/04/2018,1372,21,11.5,47,1.1,2000,0.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,1215,22,10.4,43,0.7,2000,-1.6,0,0,0,Spring,No Holiday,Yes
24/04/2018,725,23,9.6,44,0.7,2000,-2,0,0,0,Spring,No Holiday,Yes
25/04/2018,536,0,8.9,55,0.7,2000,0.3,0,0,0,Spring,No Holiday,Yes
25/04/2018,444,1,8.4,58,1.1,2000,0.6,0,0,0,Spring,No Holiday,Yes
25/04/2018,306,2,7.7,60,0.3,1993,0.4,0,0,0,Spring,No Holiday,Yes
25/04/2018,206,3,7.1,60,0.3,2000,-0.1,0,0,0,Spring,No Holiday,Yes
25/04/2018,117,4,6.4,66,0.5,2000,0.4,0,0,0,Spring,No Holiday,Yes
25/04/2018,148,5,6,63,0.5,1984,-0.5,0,0,0,Spring,No Holiday,Yes
25/04/2018,449,6,5.8,55,0.3,2000,-2.5,0,0,0,Spring,No Holiday,Yes
25/04/2018,1123,7,6.4,51,0.3,1963,-3,0.27,0,0,Spring,No Holiday,Yes
25/04/2018,1900,8,8.8,37,0.9,1939,-5.1,0.89,0,0,Spring,No Holiday,Yes
25/04/2018,1066,9,11.7,32,0.8,1862,-4.4,1.6,0,0,Spring,No Holiday,Yes
25/04/2018,756,10,14.8,29,0.6,1749,-3,2.2,0,0,Spring,No Holiday,Yes
25/04/2018,938,11,17.5,25,1.3,1843,-2.7,2.74,0,0,Spring,No Holiday,Yes
25/04/2018,1192,12,19.4,20,1.1,1663,-4.1,3.08,0,0,Spring,No Holiday,Yes
25/04/2018,1141,13,20.8,23,1.7,1467,-1.1,3.18,0,0,Spring,No Holiday,Yes
25/04/2018,1161,14,22.1,22,2.1,1470,-0.6,3.12,0,0,Spring,No Holiday,Yes
25/04/2018,1180,15,22.8,21,2.1,1542,-0.6,2.75,0,0,Spring,No Holiday,Yes
25/04/2018,1447,16,23.1,19,3.1,1871,-1.8,2.26,0,0,Spring,No Holiday,Yes
25/04/2018,1878,17,22.9,23,2.8,1985,0.6,1.64,0,0,Spring,No Holiday,Yes
25/04/2018,2807,18,21.2,32,3.8,1927,3.8,0.94,0,0,Spring,No Holiday,Yes
25/04/2018,1958,19,18.2,36,3.5,2000,2.8,0.29,0,0,Spring,No Holiday,Yes
25/04/2018,1651,20,16.8,29,4.3,1971,-1.3,0.01,0,0,Spring,No Holiday,Yes
25/04/2018,1593,21,15.9,35,1.4,1999,0.4,0,0,0,Spring,No Holiday,Yes
25/04/2018,1382,22,15.2,35,1.2,1999,-0.1,0,0,0,Spring,No Holiday,Yes
25/04/2018,906,23,14,45,0.6,1901,2.2,0,0,0,Spring,No Holiday,Yes
26/04/2018,692,0,13.1,47,0.3,1877,2,0,0,0,Spring,No Holiday,Yes
26/04/2018,546,1,12.4,55,1,1836,3.5,0,0,0,Spring,No Holiday,Yes
26/04/2018,409,2,11.9,57,1,1793,3.6,0,0,0,Spring,No Holiday,Yes
26/04/2018,239,3,11.3,66,1,1506,5.1,0,0,0,Spring,No Holiday,Yes
26/04/2018,140,4,10.7,70,0.7,1404,5.4,0,0,0,Spring,No Holiday,Yes
26/04/2018,180,5,10.2,73,0.8,1137,5.5,0,0,0,Spring,No Holiday,Yes
26/04/2018,452,6,10,72,0.8,1217,5.1,0.01,0,0,Spring,No Holiday,Yes
26/04/2018,1124,7,10.7,68,0.8,1093,5,0.27,0,0,Spring,No Holiday,Yes
26/04/2018,1933,8,11.7,62,0.6,956,4.6,0.62,0,0,Spring,No Holiday,Yes
26/04/2018,1027,9,14,54,1.5,1054,4.8,1.37,0,0,Spring,No Holiday,Yes
26/04/2018,745,10,16.7,47,2.2,1147,5.3,2.26,0,0,Spring,No Holiday,Yes
26/04/2018,930,11,18.1,42,2.7,1112,4.9,2.17,0,0,Spring,No Holiday,Yes
26/04/2018,1197,12,19.6,36,2.2,962,4.1,2.55,0,0,Spring,No Holiday,Yes
26/04/2018,1084,13,20.6,30,2.4,1048,2.3,2.67,0,0,Spring,No Holiday,Yes
26/04/2018,1123,14,21.6,28,3.1,1414,2.2,2.84,0,0,Spring,No Holiday,Yes
26/04/2018,1227,15,21.9,23,2.6,1463,-0.1,2.66,0,0,Spring,No Holiday,Yes
26/04/2018,1386,16,21.7,23,2.5,1404,-0.3,1.97,0,0,Spring,No Holiday,Yes
26/04/2018,1796,17,20.7,30,3.3,1482,2.4,1.48,0,0,Spring,No Holiday,Yes
26/04/2018,2574,18,17.4,45,3.1,1092,5.3,0.75,0,0,Spring,No Holiday,Yes
26/04/2018,1891,19,15.2,45,3.3,1138,3.3,0.24,0,0,Spring,No Holiday,Yes
26/04/2018,1531,20,14.4,50,2.7,1216,4,0.01,0,0,Spring,No Holiday,Yes
26/04/2018,1447,21,13.4,60,2.2,1517,5.7,0,0,0,Spring,No Holiday,Yes
26/04/2018,1146,22,12.7,61,2.2,1949,5.3,0,0,0,Spring,No Holiday,Yes
26/04/2018,851,23,12.1,58,1.9,1719,4,0,0,0,Spring,No Holiday,Yes
27/04/2018,663,0,11.8,59,2.4,1535,4,0,0,0,Spring,No Holiday,Yes
27/04/2018,562,1,11.5,57,1.8,1471,3.2,0,0,0,Spring,No Holiday,Yes
27/04/2018,361,2,11.2,58,1.4,1255,3.2,0,0,0,Spring,No Holiday,Yes
27/04/2018,258,3,10.7,63,1.1,989,3.9,0,0,0,Spring,No Holiday,Yes
27/04/2018,140,4,10.2,65,1.5,970,3.9,0,0,0,Spring,No Holiday,Yes
27/04/2018,170,5,9.9,69,1.1,808,4.4,0,0,0,Spring,No Holiday,Yes
27/04/2018,427,6,9.9,66,1.5,931,3.8,0,0,0,Spring,No Holiday,Yes
27/04/2018,1129,7,10.1,63,0.7,1163,3.3,0.22,0,0,Spring,No Holiday,Yes
27/04/2018,1922,8,11.6,58,1.4,1150,3.6,0.79,0,0,Spring,No Holiday,Yes
27/04/2018,985,9,13.2,57,0.8,1003,4.8,1.39,0,0,Spring,No Holiday,Yes
27/04/2018,789,10,15.3,50,1,944,4.9,1.97,0,0,Spring,No Holiday,Yes
27/04/2018,986,11,17.7,44,1.5,945,5.2,2.51,0,0,Spring,No Holiday,Yes
27/04/2018,1142,12,19.5,40,1.1,1055,5.5,2.89,0,0,Spring,No Holiday,Yes
27/04/2018,1133,13,21,36,1,1164,5.3,2.99,0,0,Spring,No Holiday,Yes
27/04/2018,1115,14,22.2,32,2.8,1124,4.7,2.91,0,0,Spring,No Holiday,Yes
27/04/2018,1253,15,22.7,29,1.6,1223,3.7,2.66,0,0,Spring,No Holiday,Yes
27/04/2018,1446,16,23.2,33,2.4,869,6,2.12,0,0,Spring,No Holiday,Yes
27/04/2018,1877,17,21.8,41,3,662,7.9,1.44,0,0,Spring,No Holiday,Yes
27/04/2018,2577,18,20.3,47,2.5,705,8.6,0.77,0,0,Spring,No Holiday,Yes
27/04/2018,1812,19,18.7,53,2.7,753,8.9,0.24,0,0,Spring,No Holiday,Yes
27/04/2018,1499,20,16.9,41,3.1,1060,3.5,0,0,0,Spring,No Holiday,Yes
27/04/2018,1362,21,15.7,51,1.9,806,5.5,0,0,0,Spring,No Holiday,Yes
27/04/2018,1278,22,14.7,63,1.4,554,7.7,0,0,0,Spring,No Holiday,Yes
27/04/2018,975,23,14,66,1.2,519,7.7,0,0,0,Spring,No Holiday,Yes
28/04/2018,777,0,13.3,70,1.6,473,7.9,0,0,0,Spring,No Holiday,Yes
28/04/2018,672,1,12.7,74,1.8,392,8.1,0,0,0,Spring,No Holiday,Yes
28/04/2018,522,2,12,76,1,363,7.8,0,0,0,Spring,No Holiday,Yes
28/04/2018,325,3,11.6,76,1,364,7.5,0,0,0,Spring,No Holiday,Yes
28/04/2018,166,4,11.4,78,1.8,362,7.6,0,0,0,Spring,No Holiday,Yes
28/04/2018,152,5,10.9,81,1.7,348,7.7,0,0,0,Spring,No Holiday,Yes
28/04/2018,230,6,10.6,84,1.1,284,8,0,0,0,Spring,No Holiday,Yes
28/04/2018,376,7,10.8,78,0.5,335,7.1,0.26,0,0,Spring,No Holiday,Yes
28/04/2018,647,8,12.7,67,0.6,378,6.7,0.86,0,0,Spring,No Holiday,Yes
28/04/2018,795,9,15.1,56,1.7,493,6.3,1.57,0,0,Spring,No Holiday,Yes
28/04/2018,808,10,17.4,46,1.8,734,5.6,2.27,0,0,Spring,No Holiday,Yes
28/04/2018,1000,11,19,30,3,1719,1,2.84,0,0,Spring,No Holiday,Yes
28/04/2018,1278,12,20.5,31,2.5,1485,2.7,3.18,0,0,Spring,No Holiday,Yes
28/04/2018,1404,13,21.2,31,2.8,1295,3.3,3.25,0,0,Spring,No Holiday,Yes
28/04/2018,1597,14,21.3,25,3.8,1884,0.4,3.22,0,0,Spring,No Holiday,Yes
28/04/2018,1875,15,21.1,25,4.1,1885,0.2,2.96,0,0,Spring,No Holiday,Yes
28/04/2018,1945,16,20.4,25,4.7,1990,-0.3,2.45,0,0,Spring,No Holiday,Yes
28/04/2018,2043,17,20.1,29,3.3,1840,1.4,1.78,0,0,Spring,No Holiday,Yes
28/04/2018,1882,18,18.9,30,2.6,1995,0.9,1.05,0,0,Spring,No Holiday,Yes
28/04/2018,1590,19,16.9,33,1.3,1965,0.5,0.34,0,0,Spring,No Holiday,Yes
28/04/2018,1435,20,15.1,34,2.2,1981,-0.6,0.01,0,0,Spring,No Holiday,Yes
28/04/2018,1351,21,13.9,37,1.1,1751,-0.5,0,0,0,Spring,No Holiday,Yes
28/04/2018,1165,22,13,45,1.6,1713,1.3,0,0,0,Spring,No Holiday,Yes
28/04/2018,905,23,12.3,51,1,1648,2.4,0,0,0,Spring,No Holiday,Yes
29/04/2018,790,0,11.7,53,1.4,1620,2.4,0,0,0,Spring,No Holiday,Yes
29/04/2018,554,1,11.2,57,1.6,1533,2.9,0,0,0,Spring,No Holiday,Yes
29/04/2018,425,2,10.9,56,1.2,1460,2.4,0,0,0,Spring,No Holiday,Yes
29/04/2018,263,3,10.6,60,1,1163,3.1,0,0,0,Spring,No Holiday,Yes
29/04/2018,183,4,10.3,63,0.7,1277,3.5,0,0,0,Spring,No Holiday,Yes
29/04/2018,138,5,9.7,63,1.1,1304,2.9,0,0,0,Spring,No Holiday,Yes
29/04/2018,183,6,9.5,65,1,1325,3.2,0.01,0,0,Spring,No Holiday,Yes
29/04/2018,307,7,9.9,59,0.7,1707,2.2,0.25,0,0,Spring,No Holiday,Yes
29/04/2018,485,8,12.2,50,0.8,1412,2,0.84,0,0,Spring,No Holiday,Yes
29/04/2018,716,9,14.9,39,0.9,1354,1,1.56,0,0,Spring,No Holiday,Yes
29/04/2018,787,10,17.5,35,1.8,1570,1.8,2.26,0,0,Spring,No Holiday,Yes
29/04/2018,1060,11,19.6,28,2,1695,0.5,2.79,0,0,Spring,No Holiday,Yes
29/04/2018,1375,12,20.5,31,2.6,1299,2.7,2.79,0,0,Spring,No Holiday,Yes
29/04/2018,1635,13,21.9,27,2.2,1055,2,3.35,0,0,Spring,No Holiday,Yes
29/04/2018,1814,14,21.6,28,3.3,1172,2.2,2.93,0,0,Spring,No Holiday,Yes
29/04/2018,2019,15,22.8,24,3.3,1138,1.1,2.79,0,0,Spring,No Holiday,Yes
29/04/2018,2044,16,22.2,23,3.7,1183,0,2.28,0,0,Spring,No Holiday,Yes
29/04/2018,2094,17,21.9,28,3.1,1023,2.5,1.6,0,0,Spring,No Holiday,Yes
29/04/2018,1950,18,20.1,28,3.2,1114,1,0.89,0,0,Spring,No Holiday,Yes
29/04/2018,1712,19,18.1,38,2.8,932,3.5,0.16,0,0,Spring,No Holiday,Yes
29/04/2018,1485,20,16.9,42,2.7,942,3.8,0,0,0,Spring,No Holiday,Yes
29/04/2018,1382,21,16.1,44,1.2,913,3.8,0,0,0,Spring,No Holiday,Yes
29/04/2018,1128,22,15.6,43,2.3,1016,3,0,0,0,Spring,No Holiday,Yes
29/04/2018,820,23,15.2,51,1,858,5.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,569,0,14.7,54,1.3,718,5.4,0,0,0,Spring,No Holiday,Yes
30/04/2018,362,1,14.4,60,1.7,580,6.7,0,0,0,Spring,No Holiday,Yes
30/04/2018,246,2,14.1,62,1.2,502,6.9,0,0,0,Spring,No Holiday,Yes
30/04/2018,157,3,14.3,61,1,475,6.8,0,0,0,Spring,No Holiday,Yes
30/04/2018,132,4,14.6,57,1.2,495,6.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,185,5,14.8,63,0.7,492,7.8,0,0,0,Spring,No Holiday,Yes
30/04/2018,397,6,14.9,64,0.5,424,8.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,1075,7,15.1,78,1.5,354,11.2,0.06,0,0,Spring,No Holiday,Yes
30/04/2018,1791,8,15.8,73,0.5,357,10.9,0.39,0,0,Spring,No Holiday,Yes
30/04/2018,983,9,17.5,65,1,416,10.8,1,0,0,Spring,No Holiday,Yes
30/04/2018,742,10,19.5,54,1.1,451,9.9,1.88,0,0,Spring,No Holiday,Yes
30/04/2018,901,11,20.3,52,0.9,468,10.1,1.96,0,0,Spring,No Holiday,Yes
30/04/2018,1094,12,22.2,50,2,564,11.2,2.65,0,0,Spring,No Holiday,Yes
30/04/2018,1019,13,23.3,45,1.8,684,10.6,2.96,0,0,Spring,No Holiday,Yes
30/04/2018,1055,14,24,47,2.3,520,11.9,2.87,0,0,Spring,No Holiday,Yes
30/04/2018,1168,15,24.1,48,2.7,419,12.3,2.47,0,0,Spring,No Holiday,Yes
30/04/2018,1344,16,24.8,45,1.8,549,12,2.05,0,0,Spring,No Holiday,Yes
30/04/2018,1706,17,24,53,3.5,536,13.8,1.39,0,0,Spring,No Holiday,Yes
30/04/2018,2558,18,23,54,2.9,679,13.1,0.81,0,0,Spring,No Holiday,Yes
30/04/2018,2064,19,21.2,65,2.9,559,14.3,0.25,0,0,Spring,No Holiday,Yes
30/04/2018,1703,20,20,69,2.4,533,14.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,1711,21,19.1,73,1.2,413,14.1,0,0,0,Spring,No Holiday,Yes
30/04/2018,1456,22,18.4,78,1.6,377,14.4,0,0,0,Spring,No Holiday,Yes
30/04/2018,1044,23,17.9,79,0.4,323,14.1,0,0,0,Spring,No Holiday,Yes
21/05/2018,666,0,15.3,29,1.3,2000,-2.6,0,0,0,Spring,No Holiday,Yes
21/05/2018,420,1,14.5,31,1.1,2000,-2.4,0,0,0,Spring,No Holiday,Yes
21/05/2018,262,2,13.9,0,0.9,2000,-2.1,0,0,0,Spring,No Holiday,Yes
21/05/2018,165,3,13,0,0.8,2000,-2.5,0,0,0,Spring,No Holiday,Yes
21/05/2018,113,4,12.4,0,0.8,2000,-3.4,0,0,0,Spring,No Holiday,Yes
21/05/2018,200,5,11.9,0,1.3,2000,-2.7,0,0,0,Spring,No Holiday,Yes
21/05/2018,467,6,11.4,0,0.9,2000,-2,0.03,0,0,Spring,No Holiday,Yes
21/05/2018,1135,7,12.3,0,0.9,1989,-2.7,0.48,0,0,Spring,No Holiday,Yes
21/05/2018,1785,8,15.3,30,1.3,2000,-2.2,1.3,0,0,Spring,No Holiday,Yes
21/05/2018,1118,9,17.7,27,1.3,2000,-1.5,2.02,0,0,Spring,No Holiday,Yes
21/05/2018,962,10,19.3,27,1.4,2000,-0.1,2.63,0,0,Spring,No Holiday,Yes
21/05/2018,1129,11,20.9,27,1.7,2000,1.1,3.11,0,0,Spring,No Holiday,Yes
21/05/2018,1373,12,21.8,31,2.1,2000,3.9,3.39,0,0,Spring,No Holiday,Yes
21/05/2018,1456,13,22.8,31,1.9,1923,4.7,3.49,0,0,Spring,No Holiday,Yes
21/05/2018,1483,14,23.4,36,2.8,1947,7.4,3.11,0,0,Spring,No Holiday,Yes
21/05/2018,1612,15,23.3,38,1.5,1963,8.1,2.13,0,0,Spring,No Holiday,Yes
21/05/2018,1820,16,22.7,42,1.9,2000,9.1,1.13,0,0,Spring,No Holiday,Yes
21/05/2018,2214,17,22.2,45,2.4,2000,9.6,0.83,0,0,Spring,No Holiday,Yes
21/05/2018,3069,18,21.6,48,2.5,1884,10.1,0.61,0,0,Spring,No Holiday,Yes
21/05/2018,2450,19,19.5,56,1.6,1600,10.4,0.29,0,0,Spring,No Holiday,Yes
21/05/2018,2167,20,18.4,59,2.6,1476,10.2,0.04,0,0,Spring,No Holiday,Yes
21/05/2018,2065,21,17.7,63,0.5,1324,10.5,0,0,0,Spring,No Holiday,Yes
21/05/2018,1832,22,16.9,65,0.3,1281,10.2,0,0,0,Spring,No Holiday,Yes
21/05/2018,1273,23,16.3,70,0.7,1293,10.8,0,0,0,Spring,No Holiday,Yes
22/05/2018,957,0,16,71,0.5,1299,10.7,0,0,0,Spring,Holiday,Yes
22/05/2018,810,1,15.9,71,1.1,1312,10.6,0,0,0,Spring,Holiday,Yes
22/05/2018,590,2,15.7,74,1,1313,11,0,0,0,Spring,Holiday,Yes
22/05/2018,406,3,15.5,0,0.7,1420,10.4,0,0,0,Spring,Holiday,Yes
22/05/2018,248,4,15.6,0,0.5,1502,10.5,0,0,0,Spring,Holiday,Yes
22/05/2018,182,5,15.7,0,0.6,1610,10.6,0,0,0,Spring,Holiday,Yes
22/05/2018,277,6,15.5,0,0.5,1691,10.4,0.06,0,0,Spring,Holiday,Yes
22/05/2018,443,7,16.3,69,0.7,1750,10.5,0.34,0,0,Spring,Holiday,Yes
22/05/2018,694,8,18.2,63,0.8,1731,11,1,0,0,Spring,Holiday,Yes
22/05/2018,912,9,19.3,62,0.8,1894,11.8,1.14,0,0,Spring,Holiday,Yes
22/05/2018,1119,10,20.7,55,1.8,1698,11.3,1.43,0,0,Spring,Holiday,Yes
22/05/2018,1438,11,21.9,55,1.4,1820,12.4,1.87,0,0,Spring,Holiday,Yes
22/05/2018,1798,12,22.9,51,1.1,1591,12.2,1.8,0,0,Spring,Holiday,Yes
